Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Refund_Amount_missing,clean_tx_id,month,ticket_count,negative_tickets,top_topic
101196,,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,,,NaT,2,0,other
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,,,,,,,,2023-11,1,0,other
100192,2023-11-23,C0003, Accessories ,Wireless Mouse,56.45,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100626,,C0001,Electronics,Tablet A,503.52,1,Failed,,,,,,,,NaT,1,0,setup_technical
100651,2023-12-05,C0002,Electronics ,Smartphone Z,966.41,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100129,,C0051,Smart Home,NordLock Pro,247.01,1,Paid,,,,,,,,NaT,2,0,wrong_item
100678,2023-12-05,C0033, Smart Home ,NordLock Pro,229.79,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101133,,C0042,Electronics,TV Pro,1610.06,1,Paid,,,,,,,,NaT,7,4,setup_technical
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,333.41,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100287,,C0072, Accessories,Charger,17.47,1,Paid,,,,,,,,NaT,0,0,no_tickets
100383,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100940,2023-12-11,C0002,Electronics,TV Pro,1465.79,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100924,2023-12-10,C0087, Accessories,Accessory Bundle,77.62,2,Paid,,,,,,,,2023-12,0,0,no_tickets
101102,,C0002,Electronics,NoiseCancel Headphones,227.69,1,Paid,,,,,,,,NaT,0,0,no_tickets
100857,2023-12-09,C0001, Electronics ,NoiseCancel Headphones,150.3,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
101086,2023-12-14,C0007, Smart Home ,NordLock Pro,220.54,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100536,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100015,,C0013,Accessories,Laptop Sleeve,28.15,1,Paid,,,,,,,,NaT,5,2,delivery_delay
100420,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,,,,,,,,2023-11,0,0,no_tickets
100189,,C0001,Electronics,Laptop X,1507.54,2,Paid,,,,,,,,NaT,1,0,setup_technical
101107,,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,,,,,,,,NaT,2,0,other
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.2,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100437,2023-11-30,C0008,Electronics,Tablet A,355.2,1,Paid,,,,,,,,2023-11,1,0,other
101025,,C0120,Accessories,Charger,29.0,1,Paid,,,,,,,,NaT,0,0,no_tickets
100769,,C0050,Electronics,NoiseCancel Headphones,282.69,1,Paid,,,,,,,,NaT,0,0,no_tickets
100375,2023-11-28,C0009, Accessories,Phone Case,35.08,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100373,2023-11-28,C0024,Accessories,USB-C Cable,17.66,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100591,2023-12-03,C0017, Smart Home ,NordLock Pro,239.52,1,Paid,R000019,Ref: 100591,2023-10-12,239.52,Processed,False,100591,2023-12,0,0,no_tickets
100675,,C0002,Accessories,Charger,46.6,1,Paid,,,,,,,,NaT,0,0,no_tickets
100417,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100195,,C0037,Smart Home,NordLock Pro,181.85,1,Paid,,,,,,,,NaT,0,0,no_tickets
100450,,C0002, Accessories,Screen Protector,11.57,2,Paid,,,,,,,,NaT,0,0,no_tickets
100810,,C0002,Smart Home,NordLock Pro,180.92,1,Paid,,,,,,,,NaT,0,0,no_tickets
100775,2023-12-07,C0001, Accessories,USB-C Cable,13.71,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,R000020,TX-100962,,0.0,Rejected,False,100962,2023-12,2,1,setup_technical
101039,2023-12-12,C0001,Smart Home,NordLock Pro,219.18,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100408,,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,,,,,,,,NaT,2,1,setup_technical
100397,,C0007,Smart Home,NordLock Pro,199.29,1,Pending,,,,,,,,NaT,0,0,no_tickets
100615,,C0011,Electronics ,NoiseCancel Headphones,262.06,1,Paid,,,,,,,,NaT,1,0,other
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,R000021,Ref: 100963,,206.0,Processed,False,100963,2023-12,0,0,no_tickets
100749,,C0256, Accessories ,Phone Case,14.51,4,Paid,,,,,,,,NaT,0,0,no_tickets
100863,,C0011,Smart Home,NordLock Pro,192.18,1,Paid,,,,,,,,NaT,1,0,other
100193,,C0010,Electronics,Tablet A,752.45,1,Paid,,,,,,,,NaT,5,1,damaged_defect
100150,2023-11-21,C0002, Electronics ,NoiseCancel Headphones,227.04,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100688,,C0006,Electronics,Tablet A,644.02,1,Paid,,,,,,,,NaT,1,0,damaged_defect
100791,2023-12-07,C0002,Electronics ,Tablet A,636.8,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100740,,C0047,Electronics,Smartphone Z,712.48,1,Paid,,,,,,,,NaT,0,0,no_tickets
100300,2023-11-26,C0009, Accessories ,Phone Case,18.67,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100708,2023-12-06,C0003,Electronics ,Tablet A,612.79,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,200.27,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100046,2023-11-17,C0009,Electronics,TV Pro,1312.23,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100713,2023-12-06,C0030, Smart Home ,NordLock Pro,239.0,1,Paid,R000022,100713,2023-12-12,239.0,Processed,False,100713,2023-12,0,0,no_tickets
100588,2023-12-03,C0016, Accessories ,Wireless Mouse,40.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100138,,C0001, Accessories,Wireless Mouse,59.52,1,Paid,,,,,,,,NaT,1,0,setup_technical
101099,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,,,,,,,,2023-12,0,0,no_tickets
100534,2023-12-02,C0018,Accessories,Screen Protector,14.1,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100781,2023-12-07,C0003,Accessories,Charger,36.62,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100665,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100382,,C0147, Accessories,Charger,39.53,2,Paid,,,,,,,,NaT,0,0,no_tickets
100642,2023-12-04,C0022, Accessories,Phone Case,19.39,3,Paid,,,,,,,,2023-12,0,0,no_tickets
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,,,,,,,,2023-12,1,0,delivery_delay
100424,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100007,,C0003,Accessories,Phone Case,28.53,1,Paid,,,,,,,,NaT,2,0,other
100098,2023-11-19,C0019,Electronics,TV Pro,1266.38,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100411,2023-11-29,C0065, Electronics ,Tablet A,440.32,1,Pending,,,,,,,,2023-11,0,0,no_tickets
100159,2023-11-21,C0012,Electronics,Tablet A,394.06,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100919,2023-12-10,C0001,Electronics ,TV Pro,970.6,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100033,2023-11-16,C0007,Electronics,Tablet A,615.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100799,2023-12-08,C0011,Smart Home,NordPlug,24.63,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100760,2023-12-07,C0002,Electronics ,Tablet A,520.14,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100522,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100491,,C0001,Accessories,Accessory Bundle,45.49,2,Paid,,,,,,,,NaT,1,0,setup_technical
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100172,2023-11-22,C0007, Accessories,Laptop Sleeve,39.84,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101108,2023-12-14,C0024, Accessories,Laptop Sleeve,19.89,4,Pending,,,,,,,,2023-12,0,0,no_tickets
100548,2023-12-02,C0001, Electronics ,TV Pro,1184.65,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100237,2023-11-24,C0301, Accessories ,Laptop Sleeve,38.99,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100659,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100024,2023-11-16,C0002, Accessories,Charger,25.01,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100809,2023-12-08,C0158, Electronics ,Laptop X,1730.99,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101012,2023-12-12,C0001,Electronics,Laptop X,1535.84,1,Failed,,,,,,,,2023-12,1,0,delivery_delay
100885,,C0010, Electronics ,TV Pro,947.14,1,Paid,,,,,,,,NaT,5,1,damaged_defect
100546,,C0079,Accessories,USB-C Cable,9.98,1,Paid,,,,,,,,NaT,0,0,no_tickets
100641,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,,,NaT,3,0,other
100478,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101178,2023-12-13,C0001, Accessories ,Charger,46.12,2,Paid,,,,,,,,2023-12,1,0,delivery_delay
100680,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100830,2023-12-08,C0016, Accessories ,Laptop Sleeve,39.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100154,,C0014,Accessories,Accessory Bundle,46.0,1,Paid,,,,,,,,NaT,2,0,delivery_delay
100123,2023-11-20,C0314, Accessories,Laptop Sleeve,33.17,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100698,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100121,,C0113,Smart Home,NordPlug,23.36,2,Paid,,,,,,,,NaT,0,0,no_tickets
100904,,C0149,Electronics ,TV Pro,1184.42,1,Paid,,,,,,,,NaT,0,0,no_tickets
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,,,,,,,,2023-11,0,0,no_tickets
101121,,C0067,Electronics,TV Pro,928.65,1,Paid,,,,,,,,NaT,0,0,no_tickets
100628,2023-12-04,C0187, Accessories ,Wireless Mouse,19.96,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101075,2023-12-13,C0002,Smart Home,NordCam Mini,62.13,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100985,2023-12-11,C0086,Electronics,Tablet A,783.57,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100951,,C0054, Accessories,Accessory Bundle,96.87,2,Paid,,,,,,,,NaT,3,2,damaged_defect
100966,2023-12-11,C0035, Accessories,Phone Case,16.3,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101177,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100587,2023-12-03,C0001,Accessories,Screen Protector,10.14,2,Paid,,,,,,,,2023-12,1,0,delivery_delay
101046,,C0273, Accessories ,Charger,34.08,1,Paid,,,,,,,,NaT,0,0,no_tickets
100787,2023-12-07,C0003,Electronics,NoiseCancel Headphones,273.02,1,Pending,,,,,,,,2023-12,0,0,no_tickets
100523,2023-12-02,C0025, Electronics ,Smartphone Z,940.92,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100358,2023-11-28,C0001, Accessories,Wireless Mouse,56.52,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100949,,C0046, Smart Home ,NordLock Pro,204.69,1,Paid,,,,,,,,NaT,2,0,damaged_defect
101041,,C0002, Smart Home ,NordLock Pro,219.45,1,Paid,,,,,,,,NaT,0,0,no_tickets
100151,2023-11-21,C0002,Electronics ,Smartphone Z,752.21,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100529,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100181,2023-11-22,C0001,Electronics ,NoiseCancel Headphones,185.9,1,Pending,,,,,,,,2023-11,0,0,no_tickets
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,258.19,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,R000023,Ref: 100650,,213.11,Processed,False,100650,2023-12,0,0,no_tickets
100867,2023-12-09,C0029, Smart Home ,NordLock Pro,209.05,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100175,2023-11-22,C0002, Accessories ,Laptop Sleeve,27.74,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100258,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100692,2023-12-06,C0206, Electronics ,Laptop X,1379.55,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100862,2023-12-09,C0003,Accessories,USB-C Cable,17.87,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100022,2023-11-16,C0003,Electronics ,NoiseCancel Headphones,176.57,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101013,2023-12-12,C0001, Accessories ,USB-C Cable,13.0,3,Paid,,,,,,,,2023-12,1,0,delivery_delay
101149,,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,,,NaT,0,0,no_tickets
100783,2023-12-07,C0211,Smart Home,NordLock Pro,183.6,1,Pending,,,,,,,,2023-12,0,0,no_tickets
100482,,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,,,,,,,,NaT,0,0,no_tickets
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100804,2023-12-08,C0006, Accessories ,Laptop Sleeve,29.83,3,Paid,,,,,,,,2023-12,2,1,setup_technical
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27.0,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,,,,,,,,2023-11,0,0,no_tickets
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100338,,C0003,Electronics,NoiseCancel Headphones,321.06,1,Paid,,,,,,,,NaT,2,0,other
101019,,C0002, Accessories,Accessory Bundle,75.0,2,Paid,,,,,,,,NaT,0,0,no_tickets
100298,2023-11-26,C0006,Electronics ,NoiseCancel Headphones,236.41,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101118,2023-12-14,C0001,Accessories,Accessory Bundle,78.76,2,Paid,,,,,,,,2023-12,1,0,delivery_delay
100110,2023-11-19,C0001,Electronics,Smartphone Z,1007.22,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,,,,,,,,2023-11,0,0,no_tickets
101111,2023-12-14,C0002, Smart Home ,NordLock Pro,227.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100543,,C0270,Smart Home,NordLock Pro,190.15,1,Paid,,,,,,,,NaT,0,0,no_tickets
100888,2023-12-09,C0001,Electronics ,Smartphone Z,897.04,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75.0,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100921,,C0002,Smart Home,NordPlug,16.05,1,Paid,,,,,,,,NaT,0,0,no_tickets
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100981,,C0014,Electronics,Tablet A,543.89,1,Paid,,,,,,,,NaT,2,0,delivery_delay
100671,2023-12-05,C0010,Smart Home,NordLock Pro,228.29,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101130,,C0002, Accessories,Laptop Sleeve,19.0,1,Paid,,,,,,,,NaT,0,0,no_tickets
100102,2023-11-19,C0010, Accessories ,Laptop Sleeve,24.31,1,Paid,,,,,,,,2023-11,1,0,setup_technical
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,,222.11,Processed,False,100140,2023-11,0,0,no_tickets
100224,2023-11-24,C0001,Electronics,TV Pro,1442.67,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100922,,C0053,Accessories,Charger,35.94,3,Paid,,,,,,,,NaT,0,0,no_tickets
100553,2023-12-02,C0019, Smart Home ,NordLock Pro,188.09,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100394,,C0016,Electronics,TV Pro,1256.68,1,Paid,,,,,,,,NaT,1,0,other
100461,2023-11-30,C0076, Electronics ,Smartphone Z,989.24,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100720,2023-12-06,C0002, Smart Home ,NordLock Pro,208.0,1,Failed,,,,,,,,2023-12,0,0,no_tickets
100206,2023-11-23,C0002, Electronics ,Laptop X,1577.0,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100912,,C0001,Electronics,Tablet A,342.14,1,Paid,,,,,,,,NaT,1,0,setup_technical
100589,,C0320,Accessories,USB-C Cable,12.34,1,Paid,,,,,,,,NaT,0,0,no_tickets
100038,2023-11-16,C0002, Accessories,Phone Case,12.88,2,Paid,,,,,,,,2023-11,1,1,delivery_delay
101017,,C0002, Accessories,Laptop Sleeve,21.14,1,Failed,,,,,,,,NaT,0,0,no_tickets
100361,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,,,,,,,,NaT,5,1,setup_technical
101069,2023-12-13,C0004,Accessories,Accessory Bundle,82.41,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100574,2023-12-03,C0071,Electronics ,Smartphone Z,819.94,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101089,2023-12-14,C0107, Electronics ,TV Pro,1209.6,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100596,2023-12-04,C0158, Accessories,Charger,19.56,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100125,,C0001, Accessories ,Accessory Bundle,52.5,2,Paid,,,,,,,,NaT,1,0,setup_technical
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100396,,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,,,,,,,NaT,0,0,no_tickets
100897,,C0110,Smart Home,NordLock Pro,245.24,1,Paid,,,,,,,,NaT,0,0,no_tickets
100185,,C0001, Smart Home ,NordTherm,127.55,1,Paid,,,,,,,,NaT,1,0,setup_technical
100056,,C0014,Accessories,Charger,15.88,3,Paid,,,,,,,,NaT,2,0,delivery_delay
100882,2023-12-09,C0003,Electronics,TV Pro,1195.36,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244.0,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
101112,,C0001, Accessories,Laptop Sleeve,23.93,1,Paid,,,,,,,,NaT,1,0,setup_technical
100166,2023-11-22,C0203, Accessories,USB-C Cable,16.3,3,Paid,,,,,,,,2023-11,0,0,no_tickets
101014,,C0291,Smart Home,NordLock Pro,200.0,2,Paid,,,,,,,,NaT,0,0,no_tickets
100116,2023-11-19,C0009,Electronics ,Smartphone Z,1065.43,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100909,2023-12-10,C0080, Electronics ,TV Pro,1355.85,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100476,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100421,2023-11-29,C0003, Accessories,Screen Protector,14.39,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100199,,C0003,Electronics ,NoiseCancel Headphones,234.0,1,Paid,,,,,,,,NaT,2,0,other
100555,2023-12-02,C0038,Electronics ,NoiseCancel Headphones,246.91,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,R000025,TX-101174,2023-07-12,25.23,Processed,False,101174,2023-11,1,0,other
100219,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100212,2023-11-23,C0014, Accessories,Screen Protector,6.11,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100635,,C0003, Electronics ,Laptop X,1648.66,1,Paid,,,,,,,,NaT,2,0,other
100840,2023-12-08,C0004, Accessories ,Wireless Mouse,18.18,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,R000026,TX-100727,2023-12-12,1588.34,Processed,False,100727,2023-12,0,0,no_tickets
100055,2023-11-17,C0002,Accessories,Accessory Bundle,94.78,1,Pending,,,,,,,,2023-11,1,1,delivery_delay
100532,,C0078,Smart Home,NordLock Pro,185.66,2,Failed,,,,,,,,NaT,0,0,no_tickets
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,TX-100815,,210.2,Processed,False,100815,2023-12,0,0,no_tickets
100649,2023-12-05,C0300, Accessories ,Phone Case,16.63,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100908,2023-12-10,C0021, Accessories,Phone Case,17.63,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100571,2023-12-03,C0023,Electronics,Tablet A,370.25,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100927,2023-12-10,C0062, Accessories ,Wireless Mouse,32.09,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100330,2023-11-27,C0006,Smart Home,NordLock Pro,180.97,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100493,2023-12-01,C0260,Accessories,Charger,36.46,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100691,,C0003,Electronics ,Smartphone Z,901.62,1,Paid,,,,,,,,NaT,2,0,other
100751,,C0001,Accessories,Phone Case,13.03,1,Paid,,,,,,,,NaT,1,0,setup_technical
100832,,C0051,Accessories,Accessory Bundle,40.78,1,Paid,,,,,,,,NaT,2,0,wrong_item
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,,,,,,,,2023-11,0,0,no_tickets
100255,2023-11-24,C0034,Electronics ,NoiseCancel Headphones,264.94,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100829,2023-12-08,C0013,Smart Home,NordLock Pro,209.14,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100393,2023-11-28,C0238,Electronics ,TV Pro,1338.77,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100836,2023-12-08,C0181,Smart Home,NordCam Mini,53.95,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101051,2023-12-13,C0002,Electronics,Laptop X,1696.76,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100231,,C0001, Electronics ,NoiseCancel Headphones,182.17,2,Paid,,,,,,,,NaT,1,0,setup_technical
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100168,2023-11-22,C0021, Accessories,USB-C Cable,7.78,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101185,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100902,2023-12-10,C0004,Electronics,Smartphone Z,1084.69,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,308.58,1,Paid,R000028,TX-100599,,308.58,Processed,False,100599,2023-12,1,0,delivery_delay
101055,2023-12-13,C0002,Smart Home,NordLock Pro,246.13,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101011,,C0002,Electronics ,TV Pro,1098.61,1,Paid,,,,,,,,NaT,0,0,no_tickets
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,R000029,Order 100557,,186.46,Processed,False,100557,2023-12,0,0,no_tickets
100687,,C0006, Accessories ,Laptop Sleeve,33.29,2,Paid,,,,,,,,NaT,1,0,damaged_defect
100302,,C0057,Smart Home,NordCam Mini,96.99,1,Failed,,,,,,,,NaT,2,1,damaged_defect
100400,,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,,,NaT,2,0,other
100664,,C0012, Accessories ,Charger,47.42,1,Paid,,,,,,,,NaT,1,1,damaged_defect
100817,,C0002,Accessories,Phone Case,16.73,2,Paid,,,,,,,,NaT,0,0,no_tickets
100652,2023-12-05,C0011,Electronics,Tablet A,314.93,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100469,2023-11-30,C0001, Electronics ,NoiseCancel Headphones,260.09,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,225.04,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100598,2023-12-04,C0070, Accessories,Wireless Mouse,22.02,1,Paid,R000030,TX-100598,2023-09-12,,Rejected,True,100598,2023-12,0,0,no_tickets
